time,Node Name,CPU Count,Allocated Memory,Node CPU,Node Memory,Node Network Receive,Node Network sent,NameSpace,Deployment Name,Pod Name,Assigned Container CPU,Assigned Container Memory,Pod CPU,Pod Memory,Bytes Received,Bytes Sent
2020-10-06 13:00:32.451455,slave2,1,1883952,0.9907092598316388,842360.0,27157.724405010817,35952.30995800076,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.00309369755943615,240712.0,1416.0293141184861,1557.6814302928954
2020-10-06 13:00:32.514955,slave3,1,1883952,0.968727272727264,866828.0,191034.56363636366,233060.03636363638,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.002922528295376178,313164.0,1232.6362434816042,1355.936193016605
2020-10-06 13:00:32.587453,slave2,1,1883952,0.9907092598316388,842360.0,27157.724405010817,35952.30995800076,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003314227217100427,221940.0,1204.027821131533,1323.2085703528767
2020-10-06 13:00:32.631638,slave3,1,1883952,0.968727272727264,866828.0,191034.56363636366,233060.03636363638,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030446060746734025,283760.0,1433.8243108248848,1581.4151204063849
2020-10-06 13:00:32.672616,slave1,1,1883952,0.9638181818181785,633800.0,159994.2909090909,173484.3090909091,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0031249204088764655,583804.0,1445.2480573819487,1592.2295277943813
2020-10-06 13:00:32.715320,slave4,1,1883952,0.9589265259368338,593496.0,213451.9354897362,210471.23754219775,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009957169870231288,611932.0,34089.58098147287,22673.417889634104
2020-10-06 13:00:34.825723,slave2,1,1883952,0.9907092598316388,842360.0,27157.724405010817,35952.30995800076,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003245893141311257,293372.0,1471.8340208089637,1618.1739826386752
2020-10-06 13:00:34.871041,slave2,1,1883952,0.9907092598316388,842360.0,27157.724405010817,35952.30995800076,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.0030794901334185274,240716.0,1219.2995748250528,1341.1161156607018
2020-10-06 13:00:34.917491,slave3,1,1883952,0.968727272727264,866828.0,191034.56363636366,233060.03636363638,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.002922528295376178,313164.0,1426.5600115824525,1544.4700829316212
2020-10-06 13:00:34.959262,slave2,1,1883952,0.9907092598316388,842360.0,27157.724405010817,35952.30995800076,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003314227217100427,221940.0,1147.0761602833966,1260.6857086627647
2020-10-06 13:00:35.010269,slave3,1,1883952,0.968727272727264,866828.0,191034.56363636366,233060.03636363638,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0031870399011555968,283764.0,1444.8582791490437,1592.4815352566127
2020-10-06 13:00:35.053482,slave1,1,1883952,0.9638181818181785,633800.0,159994.2909090909,173484.3090909091,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0031249204088764655,583804.0,1445.2480573819487,1592.2295277943813
2020-10-06 13:00:35.096696,slave4,1,1883952,0.9880000000000099,593508.0,155958.2727272727,161680.45454545453,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009957169870231288,611932.0,34089.58098147287,22673.417889634104
2020-10-06 13:00:37.232190,slave2,1,1883952,0.9907272727272801,843016.0,26972.70909090909,35824.03636363636,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.003245893141311257,293372.0,1471.8340208089637,1618.1739826386754
2020-10-06 13:00:37.285923,slave2,1,1883952,0.9907272727272801,843016.0,26972.70909090909,35824.03636363636,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.0030794901334185274,240716.0,1162.3279954203522,1278.471360805756
2020-10-06 13:00:37.331834,slave3,1,1883952,0.9672551408156154,864280.0,196116.2706132616,237514.37246595515,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.002922528295376178,313164.0,1402.5267871421715,1544.4700829316212
2020-10-06 13:00:37.376802,slave2,1,1883952,0.9907272727272801,843016.0,26972.70909090909,35824.03636363636,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003314227217100427,221940.0,1089.5528391005234,1197.5082944005203
2020-10-06 13:00:37.429694,slave3,1,1883952,0.9672551408156154,864280.0,196116.2706132616,237514.37246595515,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0031870399011555968,283764.0,1444.8582791490437,1592.4815352566125
2020-10-06 13:00:37.989184,slave1,1,1883952,0.9823457755313566,633800.0,71182.8875838621,91113.63429755822,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0031249204088764655,583804.0,1445.2480573819487,1592.2295277943813
2020-10-06 13:00:38.042390,slave4,1,1883952,0.9880000000000099,593508.0,155958.2727272727,161680.45454545453,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009957169870231288,611932.0,29111.49004553165,19619.33755914651
2020-10-06 13:00:40.141626,slave2,1,1883952,0.9907272727272801,843016.0,26972.70909090909,35824.03636363636,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0031473656376256294,293384.0,1443.691899070385,1587.693669765383
2020-10-06 13:00:40.183442,slave2,1,1883952,0.9907272727272801,843016.0,26972.70909090909,35824.03636363636,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.0030794901334185274,240716.0,1442.5060964171823,1587.2569249046458
2020-10-06 13:00:40.234985,slave3,1,1883952,0.9672551408156154,864280.0,196116.2706132616,237514.37246595515,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003191549449759014,313168.0,1402.5267871421715,1544.4700829316212
2020-10-06 13:00:40.287220,slave2,1,1883952,0.9907272727272801,843016.0,26972.70909090909,35824.03636363636,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003314227217100427,221940.0,1423.5056800084933,1567.8309799341757
2020-10-06 13:00:40.351811,slave3,1,1883952,0.9672551408156154,864280.0,196116.2706132616,237514.37246595515,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0031870399011555968,283764.0,1435.9423384943939,1582.5947677522693
2020-10-06 13:00:40.463235,slave1,1,1883952,0.9823457755313566,633800.0,71182.8875838621,91113.63429755822,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0031249204088764655,583804.0,1425.36375450033,1570.5673078971474
2020-10-06 13:00:40.511253,slave4,1,1883952,0.9874545454545381,593428.0,72594.70909090908,73300.96363636364,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009957169870231288,611932.0,8326.612714599803,6865.837114655938
2020-10-06 13:00:42.640023,slave2,1,1883952,0.9901818181818214,842480.0,27126.90909090909,35952.436363636356,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0031473656376256294,293384.0,1443.691899070385,1587.693669765383
2020-10-06 13:00:42.682798,slave2,1,1883952,0.9901818181818214,842480.0,27126.90909090909,35952.436363636356,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.0030794901334185274,240716.0,1442.5060964171823,1587.2569249046458
2020-10-06 13:00:42.730508,slave3,1,1883952,0.9689090909090874,864748.0,195971.07272727272,237240.43636363634,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003191549449759014,313168.0,1402.5267871421715,1544.4700829316212
2020-10-06 13:00:42.776161,slave2,1,1883952,0.9901818181818214,842480.0,27126.90909090909,35952.436363636356,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003314227217100427,221940.0,1423.5056800084933,1567.8309799341757
2020-10-06 13:00:42.818373,slave3,1,1883952,0.9689090909090874,864748.0,195971.07272727272,237240.43636363634,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0031870399011555968,283764.0,1435.9423384943939,1582.5947677522688
2020-10-06 13:00:42.866661,slave1,1,1883952,0.9861818181818114,633808.0,22775.78181818182,34583.01818181818,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0031249204088764655,583804.0,1425.36375450033,1570.5673078971474
2020-10-06 13:00:42.982330,slave4,1,1883952,0.9874545454545381,593428.0,72594.70909090908,73300.96363636364,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009957169870231288,611932.0,8326.612714599803,6865.837114655938
2020-10-06 13:00:45.097206,slave2,1,1883952,0.9901818181818214,842480.0,27126.90909090909,35952.436363636356,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0031473656376256294,293384.0,1443.691899070385,1587.693669765383
2020-10-06 13:00:45.143297,slave2,1,1883952,0.9901818181818214,842480.0,27126.90909090909,35952.436363636356,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003285438681286983,240716.0,1442.5060964171823,1587.2569249046458
2020-10-06 13:00:45.197968,slave3,1,1883952,0.9689090909090874,864748.0,195971.07272727272,237240.43636363634,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003191549449759014,313168.0,1402.5267871421715,1544.4700829316212
2020-10-06 13:00:45.271770,slave2,1,1883952,0.9901818181818214,842480.0,27126.90909090909,35952.436363636356,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003314227217100427,221940.0,1423.5056800084933,1567.8309799341757
2020-10-06 13:00:45.313335,slave3,1,1883952,0.9689090909090874,864748.0,195971.07272727272,237240.43636363634,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0031870399011555968,283764.0,1435.9423384943939,1582.5947677522688
2020-10-06 13:00:45.357270,slave1,1,1883952,0.9861818181818114,633808.0,22775.78181818182,34583.01818181818,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.003152916848292719,583804.0,1425.36375450033,1570.5673078971474
2020-10-06 13:00:45.399224,slave4,1,1883952,0.9878002218141599,593400.0,50450.64635188451,58715.586989327465,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009957169870231288,611932.0,8326.612714599803,6865.837114655938
2020-10-06 13:00:47.986022,slave2,1,1883952,0.9905634647902645,842492.0,27111.529300532733,35867.343042600776,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0031473656376256294,293384.0,1443.691899070385,1587.693669765383
2020-10-06 13:00:48.045829,slave2,1,1883952,0.9905634647902645,842492.0,27111.529300532733,35867.343042600776,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003285438681286983,240716.0,1442.5060964171823,1587.2569249046458
2020-10-06 13:00:48.093800,slave3,1,1883952,0.9681818181818154,865396.0,196769.5636363636,238215.4909090909,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003191549449759014,313168.0,1403.3937760352856,1545.1788777260474
2020-10-06 13:00:48.141831,slave2,1,1883952,0.9905634647902645,842492.0,27111.529300532733,35867.343042600776,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003314227217100427,221940.0,1173.6931432545202,1293.1443671766342
2020-10-06 13:00:48.185392,slave3,1,1883952,0.9681818181818154,865396.0,196769.5636363636,238215.4909090909,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0031870399011555968,283764.0,1435.9423384943939,1582.5947677522688
2020-10-06 13:00:48.230013,slave1,1,1883952,0.9861997490863483,633828.0,22569.5739922544,34454.971908580155,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.003152916848292719,583804.0,1425.36375450033,1570.5673078971474
2020-10-06 13:00:48.272630,slave4,1,1883952,0.9878002218141599,593400.0,50450.64635188451,58715.586989327465,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009957169870231288,611932.0,8326.612714599803,6865.837114655938
2020-10-06 13:00:50.396553,slave2,1,1883952,0.9905634647902645,842492.0,27111.529300532733,35867.343042600776,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032956433415233604,293388.0,1456.874466268147,1601.4802163393113
2020-10-06 13:00:50.481428,slave2,1,1883952,0.9905634647902645,842492.0,27111.529300532733,35867.343042600776,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003285438681286983,240716.0,1430.9117613828946,1574.2006552931873
2020-10-06 13:00:50.526333,slave3,1,1883952,0.9685159601541422,868072.0,192730.9859666982,234659.4197629608,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0034392864400841065,313172.0,1118.3645001225188,1231.1985297721144
2020-10-06 13:00:50.569194,slave2,1,1883952,0.9905634647902645,842492.0,27111.529300532733,35867.343042600776,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003156300150678045,221944.0,1438.5257301808065,1584.7357440890123
2020-10-06 13:00:50.615795,slave3,1,1883952,0.9685159601541422,868072.0,192730.9859666982,234659.4197629608,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030940943735688407,283764.0,1419.2924386364614,1564.3081287882046
2020-10-06 13:00:50.665226,slave1,1,1883952,0.9861997490863483,633828.0,22569.5739922544,34454.971908580155,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.003152916848292719,583804.0,1425.3637545003303,1570.5673078971474
2020-10-06 13:00:50.710266,slave4,1,1883952,0.987636363636367,593408.0,50959.92727272727,59426.63636363635,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009957169870231288,611932.0,8326.612714599803,6865.837114655938
2020-10-06 13:00:52.826114,slave2,1,1883952,0.9903636363636316,842864.0,26921.34545454545,35988.36363636363,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032956433415233604,293388.0,1456.874466268147,1601.4802163393113
2020-10-06 13:00:52.868576,slave2,1,1883952,0.9903636363636316,842864.0,26921.34545454545,35988.36363636363,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003285438681286983,240716.0,1430.9117613828944,1574.2006552931873
2020-10-06 13:00:52.912421,slave3,1,1883952,0.9685159601541422,868072.0,192730.9859666982,234659.4197629608,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0034392864400841065,313172.0,1062.5328177325819,1169.7261634199133
2020-10-06 13:00:52.955568,slave2,1,1883952,0.9903636363636316,842864.0,26921.34545454545,35988.36363636363,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003156300150678045,221944.0,1183.6189707927674,1303.788508924432
2020-10-06 13:00:52.998147,slave3,1,1883952,0.9685159601541422,868072.0,192730.9859666982,234659.4197629608,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030940943735688407,283764.0,1419.2924386364614,1564.3081287882046
2020-10-06 13:00:53.051880,slave1,1,1883952,0.9858181818181831,633944.0,22752.81818181818,34602.10909090908,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.003152916848292719,583804.0,1391.0570390267023,1533.6388054984989
2020-10-06 13:00:53.115956,slave4,1,1883952,0.987636363636367,593408.0,50959.92727272727,59426.63636363635,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.010213040062740975,611836.0,6644.40182564949,5484.605346404569
2020-10-06 13:00:55.220315,slave2,1,1883952,0.9903636363636316,842864.0,26921.34545454545,35988.36363636363,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032956433415233604,293388.0,1456.874466268147,1601.4802163393113
2020-10-06 13:00:55.277442,slave2,1,1883952,0.9903636363636316,842864.0,26921.34545454545,35988.36363636363,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003285438681286983,240716.0,1430.9117613828944,1574.2006552931873
2020-10-06 13:00:55.320776,slave3,1,1883952,0.9685159601541422,868072.0,192730.9859666982,234659.4197629608,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0034392864400841065,313172.0,1423.651895355045,1567.5959118297612
2020-10-06 13:00:55.368267,slave2,1,1883952,0.9903636363636316,842864.0,26921.34545454545,35988.36363636363,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003156300150678045,221944.0,1414.5313515815903,1557.8945008630933
2020-10-06 13:00:55.417603,slave3,1,1883952,0.9685159601541422,868072.0,197521.61481244498,238862.29304966808,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030940943735688407,283764.0,1419.2924386364614,1564.3081287882046
2020-10-06 13:00:55.474317,slave1,1,1883952,0.9858181818181831,633944.0,22752.81818181818,34602.10909090908,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.003152916848292719,583804.0,1165.9666218991943,1285.22126981619
2020-10-06 13:00:55.520888,slave4,1,1883952,0.9874724994999864,593424.0,50852.142766232115,59379.84326987763,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.010213040062740975,611836.0,6976.235052863263,5757.649287482945
2020-10-06 13:00:57.627446,slave2,1,1883952,0.9905274449555462,842876.0,26858.83893020127,35744.568280576714,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032956433415233604,293388.0,1456.874466268147,1601.4802163393113
2020-10-06 13:00:57.678043,slave2,1,1883952,0.9905274449555462,842876.0,26858.83893020127,35744.568280576714,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003285438681286983,240716.0,1163.9513237675592,1280.3498663051255
2020-10-06 13:00:57.729504,slave3,1,1883952,0.9676363636363549,865312.0,200791.03636363632,241686.52727272725,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0034392864400841065,313172.0,1167.7556677831274,1286.7973126439188
2020-10-06 13:00:57.791536,slave2,1,1883952,0.9905274449555462,842876.0,26858.83893020127,35744.568280576714,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.003156300150678045,221944.0,1414.5313515815903,1557.8945008630933
2020-10-06 13:00:57.846225,slave3,1,1883952,0.9676363636363549,865312.0,200791.03636363632,241686.52727272725,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030940943735688407,283764.0,1419.2924386364614,1564.3081287882046
2020-10-06 13:00:57.894374,slave1,1,1883952,0.9861997490863482,633972.0,22464.608447426315,34293.56897398135,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.003152916848292719,583804.0,1109.6519961025965,1223.2111407805344
2020-10-06 13:00:57.938615,slave4,1,1883952,0.9874724994999864,593424.0,50852.142766232115,59379.84326987763,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.010213040062740975,611836.0,8240.891404315527,6800.596290868664
2020-10-06 13:01:00.046166,slave2,1,1883952,0.9905274449555462,842876.0,26858.83893020127,35744.568280576714,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032956433415233604,293388.0,1451.5886161722633,1596.5592531245295
2020-10-06 13:01:00.237511,slave2,1,1883952,0.9905274449555462,842876.0,26858.83893020127,35744.568280576714,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003285438681286983,240716.0,1431.3781267186284,1574.6524814625175
2020-10-06 13:01:00.281276,slave3,1,1883952,0.9676363636363549,865312.0,200791.03636363632,241686.52727272725,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0034392864400841065,313172.0,1414.0973115224738,1558.031041598134
2020-10-06 13:01:00.325355,slave2,1,1883952,0.9905274449555462,842876.0,26858.83893020127,35744.568280576714,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0035003842364531744,221944.0,1414.5313515815903,1557.8945008630933
2020-10-06 13:01:00.369262,slave3,1,1883952,0.9676363636363549,865312.0,200791.03636363632,241686.52727272725,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030940943735688407,283764.0,1419.2924386364614,1564.3081287882046
2020-10-06 13:01:00.416928,slave1,1,1883952,0.9861997490863482,633972.0,22464.608447426315,34293.56897398135,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0033697578039215605,583804.0,1414.8395586597835,1559.3886020852312
2020-10-06 13:01:00.484675,slave4,1,1883952,0.9870729623097715,593424.0,50870.929619461465,59486.42751949964,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.010213040062740975,611836.0,8240.89140431553,6800.596290868663
2020-10-06 13:01:02.583066,slave2,1,1883952,0.9903636363636322,842488.0,26923.472727272725,35994.96363636364,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032956433415233604,293388.0,1451.5886161722633,1596.5592531245295
2020-10-06 13:01:02.635688,slave2,1,1883952,0.9903636363636322,842488.0,26923.472727272725,35994.96363636364,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003285438681286983,240716.0,1449.137857568957,1594.210720677215
2020-10-06 13:01:02.707129,slave3,1,1883952,0.967090909090905,865256.0,202037.99999999997,242611.78181818177,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0034392864400841065,313172.0,1414.0973115224738,1558.031041598134
2020-10-06 13:01:02.751546,slave2,1,1883952,0.9903636363636322,842488.0,26923.472727272725,35994.96363636364,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0035003842364531744,221944.0,1414.5313515815903,1557.8945008630933
2020-10-06 13:01:02.796626,slave3,1,1883952,0.967090909090905,865256.0,202037.99999999997,242611.78181818177,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0030940943735688407,283764.0,1155.3124049395233,1272.1536865358148
2020-10-06 13:01:02.844905,slave1,1,1883952,0.9856542846233423,633976.0,22686.10338369789,34566.30120547646,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0033697578039215605,583804.0,1414.8395586597833,1559.388602085231
2020-10-06 13:01:02.890021,slave4,1,1883952,0.9870729623097715,593424.0,50870.929619461465,59486.42751949964,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009973948832035593,611932.0,8240.891404315527,6800.596290868664
2020-10-06 13:01:04.997799,slave2,1,1883952,0.9903636363636322,842488.0,26923.472727272725,35994.96363636364,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032865664489469043,293388.0,1174.5693064065854,1292.7801289004856
2020-10-06 13:01:05.042688,slave2,1,1883952,0.9903636363636322,842488.0,26923.472727272725,35994.96363636364,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003396793934270316,240724.0,1449.137857568957,1594.210720677215
2020-10-06 13:01:05.100572,slave3,1,1883952,0.967090909090905,865256.0,202037.99999999997,242611.78181818177,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0034392864400841065,313172.0,1414.0973115224738,1558.031041598134
2020-10-06 13:01:05.146322,slave2,1,1883952,0.9903636363636322,842488.0,26923.472727272725,35994.96363636364,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0035003842364531744,221944.0,1414.5313515815903,1557.8945008630933
2020-10-06 13:01:05.192176,slave3,1,1883952,0.967090909090905,865256.0,202037.99999999997,242611.78181818177,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0029444284672761043,283764.0,975.75,1074.3
2020-10-06 13:01:05.238524,slave1,1,1883952,0.9856542846233423,633976.0,22686.10338369789,34566.30120547646,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0033697578039215605,583804.0,1414.8395586597833,1559.388602085231
2020-10-06 13:01:05.802475,slave4,1,1883952,0.9865275176814843,593432.0,50733.27757677133,59257.19532372139,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009973948832035593,611932.0,7102.320691349291,5860.338291475061
2020-10-06 13:01:07.908798,slave2,1,1883952,0.9901818181818307,842504.0,26835.76363636364,35862.072727272716,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032865664489469043,293388.0,1244.9423457803578,1370.1995343360015
2020-10-06 13:01:07.948534,slave2,1,1883952,0.9901818181818307,842504.0,26835.76363636364,35862.072727272716,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003396793934270316,240724.0,1449.137857568957,1594.210720677215
2020-10-06 13:01:07.995429,slave3,1,1883952,0.9676363636363627,866364.0,201914.30909090908,242527.65454545454,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.0034392864400841065,313172.0,1414.0973115224738,1558.031041598134
2020-10-06 13:01:08.045660,slave2,1,1883952,0.9901818181818307,842504.0,26835.76363636364,35862.072727272716,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0035003842364531744,221944.0,1424.1471649784608,1568.3723367097448
2020-10-06 13:01:08.088456,slave3,1,1883952,0.9676363636363627,866364.0,201914.30909090908,242527.65454545454,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0029444284672761043,283764.0,1109.1644546244659,1221.0595313971173
2020-10-06 13:01:08.133302,slave1,1,1883952,0.9856363636363655,633988.0,22457.090909090908,34456.399999999994,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.0033697578039215605,583804.0,1422.1766834235214,1567.0967948512696
2020-10-06 13:01:08.190564,slave4,1,1883952,0.9865275176814843,593432.0,50733.27757677133,59257.19532372139,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009973948832035593,611932.0,8243.514287926895,6799.775420119259
2020-10-06 13:01:10.295293,slave2,1,1883952,0.9901818181818307,842504.0,26835.76363636364,35862.072727272716,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032865664489469043,293388.0,1438.9670846050815,1584.6819349597065
2020-10-06 13:01:10.335908,slave2,1,1883952,0.9901818181818307,842504.0,26835.76363636364,35862.072727272716,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003396793934270316,240724.0,1443.3462760324744,1588.2236145428872
2020-10-06 13:01:10.378973,slave3,1,1883952,0.9676363636363627,866364.0,201914.30909090908,242527.65454545454,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003112169445409268,313176.0,1417.50455229198,1561.8913783548412
2020-10-06 13:01:10.440369,slave2,1,1883952,0.9901818181818307,842504.0,26835.76363636364,35862.072727272716,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0035003842364531744,221944.0,1434.9045211731718,1581.1416525102848
2020-10-06 13:01:10.539927,slave3,1,1883952,0.9666806027666333,865516.0,200319.7789613365,240948.41219348155,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0029444284672761043,283764.0,1411.7463571142107,1554.877233634865
2020-10-06 13:01:10.583273,slave1,1,1883952,0.9856363636363655,633988.0,22457.090909090908,34456.399999999994,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.002989609643646239,583804.0,1400.9458749343141,1543.9258586920173
2020-10-06 13:01:10.623888,slave4,1,1883952,0.9872727272727185,593448.0,50778.61818181817,59359.52727272726,fedlearn,server,server-559df49f7b-m8vm5,1,700,0.009973948832035593,611932.0,8243.514287926895,6799.775420119259
2020-10-06 13:01:12.727368,slave2,1,1883952,0.9903636363636362,842520.0,26954.672727272726,36051.99999999999,fedlearn,client1,client1-7bd7595cc7-jtwfj,1,700,0.0032865664489469043,293388.0,1438.967084605081,1584.6819349597065
2020-10-06 13:01:12.771257,slave2,1,1883952,0.9903636363636362,842520.0,26954.672727272726,36051.99999999999,fedlearn,client2,client2-57749dd7bb-kwmvf,1,700,0.003396793934270316,240724.0,1443.3462760324742,1588.2236145428872
2020-10-06 13:01:12.814940,slave3,1,1883952,0.966680602766633,865516.0,200319.7789613365,240948.41219348158,fedlearn,client3,client3-6b5d4579b7-g4xhk,1,700,0.003112169445409268,313176.0,1417.50455229198,1561.8913783548412
2020-10-06 13:01:12.857948,slave2,1,1883952,0.9903636363636362,842520.0,26954.672727272726,36051.99999999999,fedlearn,client4,client4-5cd9d776bd-28bs7,1,700,0.0035003842364531744,221944.0,1434.9045211731718,1581.1416525102845
2020-10-06 13:01:12.909658,slave3,1,1883952,0.9666806027666333,865516.0,200319.7789613365,240948.41219348155,fedlearn,client5,client5-b7ffc7bfc-xsjdn,1,700,0.0029444284672761043,283764.0,1411.7463571142105,1554.8772336348645
2020-10-06 13:01:12.951480,slave1,1,1883952,0.9870729623097775,634000.0,22676.751331793967,34595.970982345774,fedlearn,client6,client6-5dfc7544c8-f49v2,1,700,0.002989609643646239,583804.0,1400.9458749343141,1543.9258586920173
